Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2UREu1Y8CO4jXkbvqAtP7g,"Monster","Awake","Skillet",2009-08-21,178013,82,false,,1970-01-01T00:00:00Z,"christlicher rock,christlicher alternative rock,christliche musik","Atlantic Records",0.64,0.957,8,-2.336,1,0.0741,0.0431,0,0.0789,0.692,134.992,4
spotify:track:6fuO9uk9wbjCHvQJqk2Qpx,"paris freestyle - skrilla remix","paris freestyle (skrilla remix)","Pashanim;skrilla",2021-10-25,105982,62,false,,1970-01-01T00:00:00Z,"deutscher hip-hop","Urban",0.745,0.506,9,-6.919,1,0.128,0.0135,0.0937,0.167,0.325,145.041,4
spotify:track:2p7k0RHPeNU8H7CSRWwIgp,"Rasenschach","Rasenschach","Filow",2024-06-17,144894,0,false,,1970-01-01T00:00:00Z,"deutscher indie","1UP Management GmbH",0.882,0.938,9,-6.697,1,0.278,0.0377,0,0.072,0.863,159.015,4
spotify:track:1t3DUBo9FDyH8vROTU4fAi,"EXPENSIVE SHIT","MR. MISUNDERSTOOD","reezy;Luciano",2023-05-12,179600,55,true,,1970-01-01T00:00:00Z,"deutscher hip-hop","Four Music/TEENAGER FOREVER Ent.",0.801,0.707,10,-6.298,0,0.415,0.0415,0,0.123,0.894,150.006,4
spotify:track:3w0w2T288dec0mgeZZqoNN,"CARNIVAL","VULTURES 1","¥$;Kanye West;Ty Dolla $ign;Rich The Kid;Playboi Carti",2024-02-09,264324,10,true,,1970-01-01T00:00:00Z,"rap,trap soul,trap,rage rap","Ye",0.594,0.811,1,-5.746,1,0.159,0.189,0,0.339,0.311,148.144,4
spotify:track:6A3SB2C4U6JtCavQOXLYNN,"Je M'appelle","Je M'appelle","Benzz",2022-04-21,139574,65,true,,1970-01-01T00:00:00Z,"uk drill,drill","Universal-Island Records Ltd.",0.807,0.75,11,-4.396,1,0.237,0.17,0,0.164,0.961,141.176,4
spotify:track:3BouYneOiIcnpuswhcfjwf,"700 Main Street","Chrome","DAT ADAM",2015-04-24,243028,58,false,,1970-01-01T00:00:00Z,"cloud rap,deutscher hip-hop","Hydra Music",0.616,0.548,1,-7.556,1,0.104,0.508,0,0.13,0.111,139.873,4
spotify:track:4vzJrkfHbCGaodPA5RY5BV,"Loading","Wild West","Central Cee",2021-03-12,173333,68,true,,1970-01-01T00:00:00Z,"uk drill,drill,uk grime","Central Cee",0.85,0.68,3,-6.18,0,0.338,0.732,0,0.0964,0.694,144.006,1
spotify:track:0KM9WrAeweNFtbc7YdWGuN,"GUT<BESSER<ICH","HUMANOID-FLAMETHROWER","TJ_beastboy",2021-12-10,157000,50,true,,1970-01-01T00:00:00Z,"deutscher hip-hop","Space Music Records",0.765,0.853,5,-5.022,0,0.0989,0.0168,0,0.786,0.476,89.978,4
spotify:track:4BOZst1a8mfanfRSfdRzi9,"Alors Alors","Alors Alors","Benzz",2022-12-08,132765,55,true,,1970-01-01T00:00:00Z,"uk drill,drill","Universal-Island Records Ltd.",0.753,0.806,0,-6.077,0,0.296,0.093,0,0.337,0.945,141.046,4
spotify:track:7pnQ23WgZca9jEfMts9qsR,"Latest Trends","Latest Trends","A1 x J1",2021-02-04,158117,60,true,,1970-01-01T00:00:00Z,"uk drill,drill","EMI",0.716,0.513,5,-10.159,0,0.223,0.085,0,0.12,0.8,141.894,4
spotify:track:2GwdxHbQitONOiVAgA37dM,"Flasche Luft","Kiezromantik","Longus Mongus;Monk;BHZ;Dead Dawg",2020-05-29,209306,53,true,,1970-01-01T00:00:00Z,"deutscher hip-hop,deutscher indie","BHZ",0.9,0.559,10,-8.274,0,0.132,0.412,0.0000188,0.102,0.21,99.988,4
spotify:track:65U2jvRzP5dqAj004FVtHw,"ARRIVED","AQUA","Luciano;Headie One",2021-07-01,214400,46,false,,1970-01-01T00:00:00Z,"deutscher hip-hop,uk drill,grime,drill,uk grime","URBAN",0.806,0.584,5,-7.431,1,0.0457,0.0358,0.00013,0.365,0.373,144.009,4
spotify:track:1v7L65Lzy0j0vdpRjJewt1,"Lose Yourself","Just Lose It","Eminem",2004-01-01,322226,81,true,,1970-01-01T00:00:00Z,"rap,hip-hop","Eminem Catalog PS",0.686,0.735,2,-4.616,1,0.264,0.00921,0.00066,0.342,0.0596,171.355,4
spotify:track:6BbINUfGabVyiNFJpQXn3x,"Wicked","EVOL","Future",2016-04-13,173346,62,true,,1970-01-01T00:00:00Z,"rap","Epic/Freebandz/A1",0.718,0.679,11,-5.899,0,0.0706,0.00191,0.0104,0.385,0.205,157.97,4
spotify:track:1o6x7iRcDQPEEg8YPgLeVA,"Day in the Life","Wild West","Central Cee",2021-03-12,188689,65,true,,1970-01-01T00:00:00Z,"uk drill,drill,uk grime","Central Cee",0.905,0.571,2,-7.979,1,0.357,0.228,0,0.113,0.757,144.892,4
spotify:track:5E2JcyolDstvqZ0PNpT3pS,"SUVs","Majestic","Luciano",2022-09-29,162173,56,false,,1970-01-01T00:00:00Z,"deutscher hip-hop","URBAN",0.817,0.26,1,-8.715,1,0.341,0.313,0,0.0889,0.619,139.969,4
spotify:track:7z5G2LOdV8okZn4yWg3q5g,"Night Away (Dance) (feat. Tion Wayne)","Night Away (Dance) (feat. Tion Wayne)","A1 x J1;Tion Wayne",2022-03-03,175774,60,true,,1970-01-01T00:00:00Z,"uk drill,drill,grime,uk grime,afroswing","EMI",0.706,0.552,5,-9.479,0,0.0833,0.235,0,0.144,0.835,142.037,4
spotify:track:6ROFzwu3tbB6mxpW9Gt1YU,"Oliver Twist","Pier Pressure","ArrDee",2022-03-18,174857,56,true,,1970-01-01T00:00:00Z,"uk drill,drill,grime,uk grime","Universal-Island Records Ltd.",0.725,0.807,11,-4.332,1,0.315,0.352,0,0.462,0.848,140.045,4
spotify:track:1N8TTK1Uoy7UvQNUazfUt5,"SPIT IN MY FACE!","SPIT IN MY FACE!","ThxSoMch",2022-12-20,147874,80,true,,1970-01-01T00:00:00Z,"","Elektra (NEK)",0.73,0.785,8,-6.512,1,0.0554,0.0464,0.0216,0.111,0.649,94.094,4
spotify:track:3EyUyo7yyRXAvkK30ivfkH,"Heart On Ice","Heart On Ice","JBEE",2023-02-23,145306,35,false,,1970-01-01T00:00:00Z,"uk drill,drill","JBee",0.691,0.657,9,-8.835,0,0.274,0.576,0,0.0999,0.876,147.16,4
spotify:track:4oxGI8yyghLuMV7ybRG3kg,"Obsessed With You","23","Central Cee",2022-02-25,108650,67,true,,1970-01-01T00:00:00Z,"uk drill,drill,uk grime","Central Cee",0.746,0.825,3,-4.457,1,0.0435,0.192,0,0.365,0.904,143.062,4
spotify:track:4CeeEOM32jQcH3eN9Q2dGj,"Smells Like Teen Spirit","Nevermind (Remastered)","Nirvana",1991-09-26,301920,85,false,,1970-01-01T00:00:00Z,"grunge,rock","Geffen",0.502,0.912,1,-4.556,1,0.0564,0.0000255,0.000173,0.106,0.72,116.761,4
spotify:track:5XVPNr0CAoUn1jD033Ucoo,"Donuts","Gzuz","Gzuz",2020-02-13,162937,62,true,,1970-01-01T00:00:00Z,"deutscher hip-hop","187 Strassenbande",0.784,0.703,11,-7.491,0,0.236,0.0973,0.0000832,0.0754,0.556,141.035,4
spotify:track:6kVjyHFM9XIXumhoi6GG0Z,"ROTTWEiLER","MATHEMATIC-RAPADDICT","TJ_beastboy",2023-05-12,156760,43,true,,1970-01-01T00:00:00Z,"deutscher hip-hop","Space Music Records",0.697,0.648,1,-7.416,1,0.198,0.132,0,0.177,0.319,149.935,4
spotify:track:2tudvzsrR56uom6smgOcSf,"Like That","WE DON'T TRUST YOU","Future;Metro Boomin;Kendrick Lamar",2024-03-22,267706,82,true,,1970-01-01T00:00:00Z,"rap,hip-hop,west coast hip-hop","Wilburn Holding Co./Boominati/Epic/Republic",0.814,0.676,11,-4.67,0,0.231,0.00709,0.0000128,0.119,0.312,162.012,4
spotify:track:3ZOEytgrvLwQaqXreDs2Jx,"Can't Stop","By the Way (Deluxe Edition)","Red Hot Chili Peppers",2002-07-09,269000,87,false,,1970-01-01T00:00:00Z,"funk rock,alternative rock,rock","Warner Records",0.618,0.938,9,-3.442,1,0.0456,0.0179,0,0.167,0.875,91.455,4
spotify:track:5arobdEvdx8TaLkKWSmCSY,"xD","HOW TO FLEX & TROLL A SCENE","DAT ADAM",2017-03-24,239986,36,true,,1970-01-01T00:00:00Z,"cloud rap,deutscher hip-hop","Hydra Music",0.617,0.624,4,-5.721,0,0.383,0.17,0,0.121,0.462,158.001,4
spotify:track:0lWWMmAAzcNr9tsQ4dB3Wo,"WEREGARURUMON","SUPERSONIC-WORKAHOLIC","TJ_beastboy",2021-07-23,226000,43,true,,1970-01-01T00:00:00Z,"deutscher hip-hop","Space Music Records",0.513,0.541,0,-7.737,1,0.119,0.0296,0,0.37,0.31,150.008,4
spotify:track:2TcWjEXtpzziW28yOEiUPJ,"PEPPERMINT","AQUA","Luciano",2021-07-01,197426,52,false,,1970-01-01T00:00:00Z,"deutscher hip-hop","URBAN",0.899,0.531,2,-9.048,0,0.447,0.0246,0,0.0946,0.242,132.031,4
spotify:track:6L89mwZXSOwYl76YXfX13s,"Basket Case","Dookie","Green Day",1994-02-01,181533,82,false,,1970-01-01T00:00:00Z,"punk,pop punk","Reprise",0.442,0.943,3,-3.205,1,0.0602,0.00293,0.00000871,0.091,0.781,85.064,4
spotify:track:4jFjWItABR71T2mOpItbcy,"Frisch","Frisch","Gustav;01099",2020-12-10,158105,58,true,,1970-01-01T00:00:00Z,"deutscher indie,deutscher indie pop,deutscher hip-hop,deutscher pop","Bamboo Artists",0.831,0.457,5,-8.844,1,0.125,0.468,0.546,0.126,0.559,127.99,4
spotify:track:2bOmHk0gSiGVmdUrnWRHUz,"Kara","Kara Tape","Beyazz",2020-11-27,150491,36,true,,1970-01-01T00:00:00Z,"deutscher hip-hop","Ariola/Hansa Local",0.704,0.666,11,-7.119,0,0.191,0.129,0.0000288,0.257,0.364,173.982,4
spotify:track:1Fb8gCHRkmNAaN8vytd5vg,"West Connect (feat. Central Cee)","Majestic","Luciano;Central Cee",2022-09-29,212114,57,true,,1970-01-01T00:00:00Z,"deutscher hip-hop,uk drill,drill,uk grime","URBAN",0.918,0.593,7,-7.132,0,0.463,0.0698,0.00000154,0.0926,0.472,139.981,4
spotify:track:2HiGtNatPUPfWK5EVjErOw,"GEiSTESKRA$$","GEiSTESKRA$$","TJ_beastboy;dyzzy.earth",2020-09-02,193000,40,true,,1970-01-01T00:00:00Z,"deutscher hip-hop,cloud rap","Space Music Records",0.751,0.566,11,-6.941,0,0.154,0.0678,0,0.155,0.612,80.025,4
spotify:track:1aWrjGga6Ws67b2CWWTb4u,"BM - London View","BM (London View)","OTP;BM",2021-07-23,164565,65,true,,1970-01-01T00:00:00Z,"uk drill,drill","Rightsy",0.861,0.46,11,-10.105,1,0.362,0.193,0,0.229,0.74,143.008,4
spotify:track:7sYfWTa2GD1KCaLgGFmFM5,"DANCE!","DANCE!","1nonly;Ciscaux;Wassup Rocker",2021-07-16,163200,8,true,,1970-01-01T00:00:00Z,"phonk","1nonly",0.903,0.828,6,-6.432,1,0.174,0.0715,0.0013,0.0622,0.912,124.947,4
spotify:track:4aYamw19Hloc6hQlJwWM1y,"LAND OF FIRE","LAND OF FIRE","Kordhell",2022-08-05,153600,56,true,,1970-01-01T00:00:00Z,"phonk,drift phonk","Kordhell",0.686,0.952,4,-2.524,0,0.0529,0.00545,0.00713,0.111,0.269,149.968,4
