Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0H9WHopZ62JeDaGau7REMw,"Shababs botten","Shababs botten","Pashanim",2019-09-06,96030,59,true,,1970-01-01T00:00:00Z,"deutscher hip-hop","Urban",0.88,0.399,6,-8.849,0,0.464,0.102,0.000233,0.127,0.387,46.66,3
spotify:track:3F5CgOj3wFlRv51JsHbxhe,"Jimmy Cooks (feat. 21 Savage)","Honestly, Nevermind","Drake;21 Savage",2022-06-17,218364,81,true,,1970-01-01T00:00:00Z,"rap","OVO",0.529,0.673,0,-4.711,1,0.175,0.000307,0.00000241,0.093,0.366,165.921,4
spotify:track:69phA1R4gmQsBFRQ3INW8C,"ONE CALL","Ghetto Fabulous","Rich Amiri",2023-11-17,121399,73,true,,1970-01-01T00:00:00Z,"rage rap","Internet Money Records / 10K Projects",0.65,0.539,1,-7.281,1,0.0561,0.00617,0.0000267,0.114,0.253,158.105,4
spotify:track:7pnQ23WgZca9jEfMts9qsR,"Latest Trends","Latest Trends","A1 x J1",2021-02-04,158117,60,true,,1970-01-01T00:00:00Z,"uk drill,drill","EMI",0.716,0.513,5,-10.159,0,0.223,0.085,0,0.12,0.8,141.894,4
spotify:track:6RbkXyQVwjZ6Gvc2Y5TFoU,"Dfa (cr-Version)","CYBER ROCK - EP","DAT ADAM",2017-12-29,312053,28,false,,1970-01-01T00:00:00Z,"cloud rap,deutscher hip-hop","Hydra Music",0.557,0.588,4,-8.838,0,0.0492,0.0403,0,0.14,0.142,140.017,4
spotify:track:4yNKTcMi1JuXbAfQuYAhAE,"stain","stain","STIM",2023-12-15,147200,43,false,,1970-01-01T00:00:00Z,"hyperpop","STIM Pop Music",0.383,0.7,1,-5.339,1,0.207,0.0485,0,0.424,0.919,74.25,4
spotify:track:2O8c1DmvhflC8rTsdGLHZZ,"Ich sterbe allein","Ich sterbe allein + 私は一人で死ぬ","Yungmon",2021-12-17,134660,30,true,,1970-01-01T00:00:00Z,"cloud rap","ULTRA RARE",0.746,0.371,7,-13.966,1,0.0813,0.0953,0,0.068,0.384,144.997,4
spotify:track:31irUiPyJ2XwSo2V3V5sft,"Overthinker","Overthinker","Yungmon",2023-01-13,112000,32,true,,1970-01-01T00:00:00Z,"cloud rap","ULTRA RARE",0.412,0.719,5,-6.503,1,0.0332,0.129,0,0.15,0.501,176.946,4
spotify:track:4BOZst1a8mfanfRSfdRzi9,"Alors Alors","Alors Alors","Benzz",2022-12-08,132765,55,true,,1970-01-01T00:00:00Z,"uk drill,drill","Universal-Island Records Ltd.",0.753,0.806,0,-6.077,0,0.296,0.093,0,0.337,0.945,141.046,4
spotify:track:65U2jvRzP5dqAj004FVtHw,"ARRIVED","AQUA","Luciano;Headie One",2021-07-01,214400,46,false,,1970-01-01T00:00:00Z,"deutscher hip-hop,uk drill,grime,drill,uk grime","URBAN",0.806,0.584,5,-7.431,1,0.0457,0.0358,0.00013,0.365,0.373,144.009,4
spotify:track:1o6x7iRcDQPEEg8YPgLeVA,"Day in the Life","Wild West","Central Cee",2021-03-12,188689,65,true,,1970-01-01T00:00:00Z,"uk drill,drill,uk grime","Central Cee",0.905,0.571,2,-7.979,1,0.357,0.228,0,0.113,0.757,144.892,4
spotify:track:2zcujbHsQVDmsZi8I6Q0LP,"EMPTY THE CLiP","MATHEMATIC-RAPADDICT","TJ_beastboy",2023-05-12,178746,41,false,,1970-01-01T00:00:00Z,"deutscher hip-hop","Space Music Records",0.659,0.627,11,-8.081,0,0.0473,0.0784,0.0000089,0.118,0.412,163.924,4
spotify:track:2H7jZg2HliuQhZjfBblLrZ,"Sommergewitter","Sommergewitter","Pashanim",2021-06-24,138533,69,false,,1970-01-01T00:00:00Z,"deutscher hip-hop","Urban",0.787,0.531,11,-10.569,0,0.101,0.132,0.00094,0.112,0.721,91.996,4
spotify:track:0u695M7KyzXaPIjpEbxOkB,"SICKO MODE - Skrillex Remix","SICKO MODE (Skrillex Remix)","Travis Scott;Skrillex",2018-11-28,304512,55,true,,1970-01-01T00:00:00Z,"rap,dubstep,edm,electro,elektronische musik","Cactus Jack / Epic",0.651,0.833,1,-3.356,1,0.172,0.0214,0,0.14,0.443,155.051,4
spotify:track:1Syhm4vkn6n2DYuFnyI60s,"Scheiß auf eure Party","Ich bin 2 Berliner","Ufo361",2016-09-30,220327,64,true,,1970-01-01T00:00:00Z,"deutscher hip-hop,türkischer hip-hop","Ufo361",0.745,0.551,6,-9.058,0,0.235,0.05,0,0.105,0.15,122.011,4
spotify:track:6n66BbsVT7zTMxFiUwyB9g,"BRICKCHAIN","BRICKCHAIN","mokuba;TJ_beastboy",2019-07-26,145999,27,true,,1970-01-01T00:00:00Z,"space music,cloud rap,deutscher indie pop,deutscher hip-hop","Space Music Records",0.728,0.566,8,-7.243,1,0.133,0.052,0.0000345,0.342,0.378,100.034,4
spotify:track:5QVOfXj8466NDNQRAqfWaA,"Bagchaser Can","Bagchaser Can","Pashanim",2023-05-24,129412,65,false,,1970-01-01T00:00:00Z,"deutscher hip-hop","Urban",0.793,0.669,0,-8.474,1,0.0481,0.237,0.02,0.142,0.102,104.989,4
spotify:track:1e9QSdX5uLUw6vbrkZJyXi,"Fendi Drip","MILLIES","Luciano;Ufo361;Lil Baby",2019-08-29,220880,55,false,,1970-01-01T00:00:00Z,"deutscher hip-hop,türkischer hip-hop","Urban",0.827,0.646,11,-6.122,1,0.505,0.0827,0,0.123,0.711,168.025,4
spotify:track:6tgfPk01WoB2cK78rDEq2m,"Don’t Lie (feat. Nemzzz)","Don’t Lie (feat. Nemzzz)","A1 x J1;Nemzzz",2022-10-13,138591,52,true,,1970-01-01T00:00:00Z,"uk drill,drill","EMI",0.744,0.748,7,-5.368,1,0.252,0.181,0,0.463,0.964,142.02,4
spotify:track:4QWt7aCFlyk5vBRfBDbdG4,"700 Main st (cr-Version)","CYBER ROCK - EP","DAT ADAM",2017-12-29,236653,34,false,,1970-01-01T00:00:00Z,"cloud rap,deutscher hip-hop","Hydra Music",0.527,0.636,6,-7.825,1,0.0396,0.186,0.0000958,0.576,0.126,140.004,4
spotify:track:0lWWMmAAzcNr9tsQ4dB3Wo,"WEREGARURUMON","SUPERSONIC-WORKAHOLIC","TJ_beastboy",2021-07-23,226000,43,true,,1970-01-01T00:00:00Z,"deutscher hip-hop","Space Music Records",0.513,0.541,0,-7.737,1,0.119,0.0296,0,0.37,0.31,150.008,4
spotify:track:5wwPdWKbDEiybmWkZqsGGn,"Next Up - S4-E2, Pt. 1","Next Up - S4-E2","JBEE;Mixtape Madness",2022-02-09,120839,28,true,,1970-01-01T00:00:00Z,"uk drill,drill,grime,uk grime","Mixtape Madness",0.645,0.571,8,-8.954,0,0.293,0.168,0,0.21,0.386,142.986,4
spotify:track:7dkqm3Oi8Qd0kwNE4tQCtQ,"VVV","VVV","mikeeysmind;Sanikwave",2023-10-21,227612,59,true,,1970-01-01T00:00:00Z,"","RECORDS",0.599,0.907,1,-2.332,1,0.153,0.0027,0,0.396,0.259,154.986,4
spotify:track:6Pk9SrYcNROzVANFESonWh,"Doppel G","Himmel über Berlin","Pashanim",2022-09-28,123146,66,false,,1970-01-01T00:00:00Z,"deutscher hip-hop","Urban",0.715,0.669,5,-8.195,0,0.0615,0.492,0.000593,0.134,0.888,154.876,4
spotify:track:7aRCf5cLOFN1U7kvtChY1G,"Search & Rescue","Search & Rescue","Drake",2023-04-07,272112,73,true,,1970-01-01T00:00:00Z,"rap","OVO/Republic Records",0.828,0.441,10,-8.562,0,0.0685,0.0757,0.00000868,0.295,0.533,140.009,4
spotify:track:0Bdp2yHwTggUh5zJSGh2dx,"Hello Mate","Pier Pressure","ArrDee;Kyla",2022-03-18,192857,49,true,,1970-01-01T00:00:00Z,"uk drill,drill,grime,uk grime,uk funky","Universal-Island Records Ltd.",0.713,0.886,10,-4.451,0,0.271,0.0746,0,0.215,0.747,140.054,4
spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,"Without Me","The Eminem Show","Eminem",2002-05-26,290320,88,true,,1970-01-01T00:00:00Z,"rap,hip-hop","Eminem Catalog PS",0.908,0.669,7,-2.827,1,0.0738,0.00286,0,0.237,0.662,112.238,4
spotify:track:1rDfZwXzeotPuDtBJotaK1,"SHOOT","SHOOT","reezy",2023-03-24,159816,49,true,,1970-01-01T00:00:00Z,"deutscher hip-hop","Four Music/TEENAGER FOREVER Ent.",0.78,0.574,4,-7.418,0,0.102,0.103,0,0.135,0.425,137.034,4
spotify:track:1zCQXSnLkfXq3TzMLr6pWf,"Shakira!","Shakira!","1nonly;EGOVERT",2020-11-06,149577,13,true,,1970-01-01T00:00:00Z,"phonk","1nonly",0.79,0.832,5,-5.291,0,0.103,0.0996,0,0.763,0.623,99.502,4
spotify:track:1qIwin7JMVuX70qN6wD8ww,"It's Up (feat. Young Thug & 21 Savage)","100 GIGS","Drake;Young Thug;21 Savage",2024-08-30,278000,70,true,,1970-01-01T00:00:00Z,"rap,melodic rap,trap","OVO/Republic",0.783,0.723,1,-4.881,1,0.135,0.0264,0,0.159,0.294,139.942,4
spotify:track:1bDbXMyjaUIooNwFE9wn0N,"Rich Flex","Her Loss","Drake;21 Savage",2022-11-04,239359,76,true,,1970-01-01T00:00:00Z,"rap","OVO / Republic Records",0.549,0.518,4,-9.39,0,0.257,0.0517,0.00000121,0.378,0.418,160.07,4
spotify:track:1DjDsFFoA7yFYzgi6uRogP,"Counter Culture","newWAVE","DAT ADAM",2018-09-21,205280,29,true,,1970-01-01T00:00:00Z,"cloud rap,deutscher hip-hop","Hydra Music",0.637,0.49,0,-7.261,0,0.0545,0.123,0.0000128,0.101,0.359,124.006,4
spotify:track:4QUFwL6J0InUCQA1Fu2Js7,"CAP DOWN","HIJACKED-LOWRIDER","TJ_beastboy",2024-07-12,194000,42,true,,1970-01-01T00:00:00Z,"deutscher hip-hop","Space Music Records",0.688,0.822,4,-6.953,1,0.0445,0.084,0.000111,0.0977,0.755,127.983,4
spotify:track:5Rs5fYBY3BmcjRhiDhwBuv,"Sanageyama","HYDRA 3D","DAT ADAM",2016-10-28,188626,37,false,,1970-01-01T00:00:00Z,"cloud rap,deutscher hip-hop","Hydra Music",0.647,0.518,5,-8.548,0,0.042,0.0767,0.00000536,0.208,0.129,125.978,4
spotify:track:2242plslNyFhozX2i6kBT9,"iTO iTO NO Mi","COLDBLOODED-BONECRUSHER","TJ_beastboy",2024-03-08,160000,39,true,,1970-01-01T00:00:00Z,"deutscher hip-hop","Space Music Records",0.748,0.766,5,-6.321,0,0.151,0.0123,0.00000402,0.125,0.518,144.995,4
spotify:track:4yNNFapUZM7aTElXE2JveQ,"Frozen Tears","Frozen Tears","Luciano",2022-07-28,208282,46,false,,1970-01-01T00:00:00Z,"deutscher hip-hop","URBAN",0.794,0.561,10,-10.003,0,0.108,0.128,0.000117,0.104,0.231,110.79,3
spotify:track:78EDmwVdZzp6vTl3hVWzpW,"6 Feet","Lxrdszn","Scarlxrd",2017-09-29,121913,46,true,,1970-01-01T00:00:00Z,"trap metal,rap metal,horrorcore,emo rap","lxrd records",0.646,0.963,8,-0.092,1,0.288,0.00498,0,0.309,0.539,149.987,4
spotify:track:1aWrjGga6Ws67b2CWWTb4u,"BM - London View","BM (London View)","OTP;BM",2021-07-23,164565,65,true,,1970-01-01T00:00:00Z,"uk drill,drill","Rightsy",0.861,0.46,11,-10.105,1,0.362,0.193,0,0.229,0.74,143.008,4
spotify:track:1N8TTK1Uoy7UvQNUazfUt5,"SPIT IN MY FACE!","SPIT IN MY FACE!","ThxSoMch",2022-12-20,147874,80,true,,1970-01-01T00:00:00Z,"","Elektra (NEK)",0.73,0.785,8,-6.512,1,0.0554,0.0464,0.0216,0.111,0.649,94.094,4
spotify:track:3EyUyo7yyRXAvkK30ivfkH,"Heart On Ice","Heart On Ice","JBEE",2023-02-23,145306,35,false,,1970-01-01T00:00:00Z,"uk drill,drill","JBee",0.691,0.657,9,-8.835,0,0.274,0.576,0,0.0999,0.876,147.16,4
spotify:track:6KTnaa96F3IO7q8p2tx6U9,"IO","HOW TO FLEX & TROLL A SCENE","DAT ADAM",2017-03-24,152000,29,true,,1970-01-01T00:00:00Z,"cloud rap,deutscher hip-hop","Hydra Music",0.913,0.611,7,-4.797,1,0.0932,0.25,0,0.574,0.557,120.048,4
spotify:track:3COVhNcQ71ZyAxHyM1xiK4,"DEADBEAT - demo","DEADBEAT (demo)","WesGhost",2023-12-22,145714,43,false,,1970-01-01T00:00:00Z,"","Columbia",0.514,0.862,4,-4.508,1,0.0947,0.000617,0.0000509,0.332,0.682,139.935,4
spotify:track:2XynYulas10Wmef4Gqrxw9,"Hate.","Hate.","ThxSoMch",2023-02-14,134769,72,true,,1970-01-01T00:00:00Z,"","Elektra (NEK)",0.644,0.834,11,-7.497,1,0.0358,0.00161,0.0412,0.0878,0.744,94.922,4
spotify:track:7afBX5p6Qw5RPfpedhEMWS,"4am","4am","JBEE",2021-10-01,193714,65,true,,1970-01-01T00:00:00Z,"uk drill,drill","10K Projects",0.863,0.482,1,-9.132,1,0.439,0.621,0,0.148,0.618,140.021,4
spotify:track:0nAYDRF72KaqIuFu72Zsw6,"blood moon","blood moon","STIM",2024-05-17,160500,42,false,,1970-01-01T00:00:00Z,"hyperpop","STIM Pop Music",0.446,0.818,4,-5.384,0,0.0486,0.0219,0,0.371,0.501,159.931,4
spotify:track:3gY4hCcVELKWSlwc8DLUNL,"BEASTMXDE","IMMXRTALISATIXN","Scarlxrd",2019-10-04,151529,29,true,,1970-01-01T00:00:00Z,"trap metal,rap metal,horrorcore,emo rap","Universal-Island Records Ltd.",0.674,0.86,7,-2.643,0,0.201,0.211,0.00000738,0.0997,0.432,164.94,4
spotify:track:1xIqDFx3KdByBnKMlTECcM,"Coming for You (feat. A1 x J1)","Coming for You (feat. A1 x J1)","SwitchOTR;A1 x J1",2021-10-29,178285,59,true,,1970-01-01T00:00:00Z,"uk drill,drill","Robots & Humans",0.813,0.481,1,-6.71,1,0.231,0.217,0,0.0931,0.842,140.122,4
spotify:track:7BfRyF3eUgZxXBmt01PBZY,"ATZENMODUS","HALB:VIER DELUXE","BHZ;Ion Miles;Monk;Dead Dawg;Big Pat;Longus Mongus",2021-07-16,261626,59,true,,1970-01-01T00:00:00Z,"deutscher hip-hop,deutscher indie","BHZ",0.841,0.551,8,-8.42,1,0.437,0.36,0,0.122,0.482,139.998,4
spotify:track:3ca0qKjgRKV2b6Sy5Fd75b,"KiNG K0NG","HIJACKED-LOWRIDER","TJ_beastboy;John on a Mission",2024-07-12,161000,45,true,,1970-01-01T00:00:00Z,"deutscher hip-hop,space music,cloud rap","Space Music Records",0.768,0.906,1,-4.449,1,0.19,0.0373,0,0.298,0.583,154.992,4
spotify:track:4IJHeXtnltkkYYWvYWitlh,"AN ALLE, DIE DAS FÜHLEN","HUMANOID-FLAMETHROWER","TJ_beastboy",2021-12-10,181000,45,true,,1970-01-01T00:00:00Z,"deutscher hip-hop","Space Music Records",0.684,0.596,8,-7.814,1,0.12,0.0359,0,0.333,0.497,72.935,4
spotify:track:6kVjyHFM9XIXumhoi6GG0Z,"ROTTWEiLER","MATHEMATIC-RAPADDICT","TJ_beastboy",2023-05-12,156760,43,true,,1970-01-01T00:00:00Z,"deutscher hip-hop","Space Music Records",0.697,0.648,1,-7.416,1,0.198,0.132,0,0.177,0.319,149.935,4
spotify:track:2kx5sQgmjYug0GiDh1a4sU,"Living Life, In The Night","Living Life, In The Night","Cheriimoya;Sierra Kidd",2018-10-13,122517,69,true,,1970-01-01T00:00:00Z,"deutscher hip-hop","Arista Records",0.624,0.499,0,-9.962,0,0.0495,0.82,0,0.12,0.298,143.249,4
spotify:track:1swvWqnyHP63Y4r1qX2kVS,"EXTREME DiNOSAURS","COLDBLOODED-BONECRUSHER","TJ_beastboy",2024-03-08,110500,41,false,,1970-01-01T00:00:00Z,"deutscher hip-hop","Space Music Records",0.714,0.731,7,-4.52,1,0.122,0.214,0,0.402,0.638,139.991,4
spotify:track:6Ixn21VEhC20fPcy2CDuIy,"DONNiE DARKO","COLDBLOODED-BONECRUSHER","TJ_beastboy;Kynda Gray",2024-03-08,176500,43,true,,1970-01-01T00:00:00Z,"deutscher hip-hop","Space Music Records",0.782,0.771,11,-5.637,0,0.0579,0.111,0.000548,0.0844,0.446,130.024,4
spotify:track:1VgoFzUT9iofLfn3rHOI3z,"IN & OUT","IN & OUT","reezy",2024-01-12,148433,56,true,,1970-01-01T00:00:00Z,"deutscher hip-hop","Four Music/TEENAGER FOREVER Ent.",0.573,0.563,11,-8.061,0,0.12,0.342,0,0.123,0.575,133.716,4
spotify:track:4keoRXcdwFkP8OzuJQ3ScK,"EYES ON ME","EYES ON ME","asteria",2024-03-06,116643,34,true,,1970-01-01T00:00:00Z,"hyperpop","Artist Partner Group, Inc.",0.37,0.907,11,-3.28,0,0.0879,0.000225,0.0071,0.692,0.478,142.726,4
