Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7Gk8icymiW50sDfFbWLoVG,"Oh No :: He Said What?","Oh No :: He Said What?","Nothing But Thieves",2024-01-29,228138,46,false,,1970-01-01T00:00:00Z,"","RCA Records Label",0.653,0.917,4,-3.511,0,0.0446,0.0052,0.000383,0.413,0.787,120.547,4
spotify:track:0xlrz9Fm5ozYSwS0OPFNqM,"Tokyo -Daybreak- (From ""Shin Megami Tensei V"")","Tokyo -Daybreak- (From ""Shin Megami Tensei V"")","Rohan Adiyodi",2022-04-29,267272,3,false,,1970-01-01T00:00:00Z,"","Rohan Adiyodi",0.588,0.593,4,-9.078,0,0.0269,0.271,0.891,0.278,0.274,99.014,4
spotify:track:7vcPtBstCLCyXE9WhyogFW,"Battle -Beelzebub-","Shin Megami Tensei V: Vengeance Original Soundtrack","アトラスサウンドチーム;ATLUS GAME MUSIC",2024-06-14,209320,29,false,,1970-01-01T00:00:00Z,"japanische videospielmusik,soundtrack","ATLUS GAME MUSIC",0.555,0.791,2,-8.306,1,0.029,0.00051,0.865,0.126,0.708,109.031,4
spotify:track:2ffRqM3Ii7RbPqMlMDardr,"The Four","LIKE A DRAGON 8 ORIGINAL SOUNDTRACK","SEGA SOUND TEAM;Hyd Lunch",2024-03-06,171133,27,false,,1970-01-01T00:00:00Z,"japanische videospielmusik,soundtrack","WAVEMASTER ENTERTAINMENT",0.409,0.961,6,-4.219,0,0.0591,0.0000965,0.854,0.072,0.633,160.024,4
spotify:track:3UFAgnUU0BdXWOxD6LIuzu,"Rumors Of My Demise Have Been Greatly Exaggerated","Siren Song Of The Counter-Culture","Rise Against",2004-01-01,254280,38,false,,1970-01-01T00:00:00Z,"punk,hardcore punk","Geffen",0.629,0.919,8,-3.008,1,0.0533,0.0126,0.000288,0.0747,0.395,110.041,4
spotify:track:5m3MujW4zA1O3qIKREgdn6,"Anamnesis","Holon: Anamnesis","The Hirsch Effekt",2012-08-31,181038,9,false,,1970-01-01T00:00:00Z,"mathcore,progressive metal,djent","Long Branch Records",0.419,0.457,7,-9.054,0,0.0612,0.202,0.00285,0.187,0.0774,88.472,3
spotify:track:2CmTSrnpy8TBl3fdvcjY6P,"Battle -destruction-","Shin Megami Tensei V Original Soundtrack","アトラスサウンドチーム;ATLUS GAME MUSIC",2022-03-30,289920,32,false,,1970-01-01T00:00:00Z,"japanische videospielmusik,soundtrack","ATLUS GAME MUSIC",0.436,0.857,0,-7.723,0,0.0762,0.0163,0.483,0.103,0.505,86.987,4
spotify:track:2oo5LldxWpPJH08CQvaFOm,"I Want Love (Studio Mix)","SILENT HILL3 （Original Soundtrack）","Akira Yamaoka",2003-07-16,280160,44,false,,1970-01-01T00:00:00Z,"japanische videospielmusik","Konami Digital Entertainment Co.,Ltd.",0.231,0.594,8,-5.888,0,0.0356,0.0358,0.503,0.121,0.209,171.393,4
spotify:track:4FA53XdbXGr8Enucr5nL2w,"Tip The Scales","Siren Song Of The Counter-Culture","Rise Against",2004-01-01,229013,38,false,,1970-01-01T00:00:00Z,"punk,hardcore punk","Geffen",0.598,0.97,3,-3.455,0,0.0741,0.00124,0.000338,0.0527,0.524,106.096,4
spotify:track:7x30BXzgCwFqb7KW7c1w7D,"Palekanian Dance","LIKE A DRAGON 8 ORIGINAL SOUNDTRACK","SEGA SOUND TEAM;福田 有理",2024-03-06,116413,24,false,,1970-01-01T00:00:00Z,"japanische videospielmusik,soundtrack","WAVEMASTER ENTERTAINMENT",0.477,0.953,1,-4.825,1,0.061,0.0000555,0.931,0.36,0.391,105.617,4
spotify:track:4MorYttxU39XKVoRlCopyz,"QUESTION","QUESTION","3年E組うた担(渚&茅野&業&磯貝&前原)",2016-02-24,266226,50,false,,1970-01-01T00:00:00Z,"anime","avex pictures",0.439,0.987,7,-2.723,0,0.0717,0.00498,0.000029,0.325,0.663,176.912,4
spotify:track:24PTr0ied95tTY3uhaiU47,"Turn It Up","Lobes","We Are Scientists",2023-01-20,237613,12,false,,1970-01-01T00:00:00Z,"","Grönland",0.615,0.867,7,-4.62,1,0.0874,0.004,0,0.086,0.681,130.012,4
spotify:track:2zOZRbz0fqlZJ9r9d0pedM,"House On Fire","Wolves","Rise Against",2017-06-09,194506,26,true,,1970-01-01T00:00:00Z,"punk,hardcore punk","Virgin Records (US1A)",0.427,0.95,11,-2.187,1,0.0886,0.00155,0,0.459,0.592,169.006,4
spotify:track:60mkzfF4QgJRJ25wEDdnhG,"Giftiger Füllhalter","LIKE A DRAGON 8 ORIGINAL SOUNDTRACK","SEGA SOUND TEAM;83key",2024-03-06,194386,28,false,,1970-01-01T00:00:00Z,"japanische videospielmusik,soundtrack","WAVEMASTER ENTERTAINMENT",0.522,0.994,7,-4.547,1,0.107,0.000323,0.275,0.179,0.207,134.033,4
spotify:track:58VF5ob7qRB3yUzOYEAhyf,"Lost The Breakup","The Good Witch","Maisie Peters",2023-06-23,189413,58,true,,1970-01-01T00:00:00Z,"","Atlantic Records UK",0.593,0.884,4,-3.313,1,0.0767,0.0351,0.00000554,0.487,0.607,147.092,4
spotify:track:0ChpoNjXfJPjMvCIN6so6J,"Memory","Palm Trees and Power Lines","Sugarcult",2004-04-13,226080,65,false,,1970-01-01T00:00:00Z,"pop punk,punk,emo","Fearless/Sheridan Square",0.449,0.864,1,-3.892,1,0.0352,0.0000204,0,0.108,0.713,167.154,4
spotify:track:4t2rjxCXIJnBmRBkXJOYa5,"Like the Angel","Rpm10","Rise Against",2003,166880,10,false,,1970-01-01T00:00:00Z,"punk,hardcore punk","Fat Wreck Chords",0.512,0.976,10,-3.092,0,0.0861,0.000747,0.0000252,0.215,0.428,95.465,4
spotify:track:3ln8UwzwD6drzKappYDESb,"Glass Ocean","Neon White Soundtrack Part 1 ""The Wicked Heart""","Machine Girl",2022-06-16,300722,43,false,,1970-01-01T00:00:00Z,"breakcore,speedcore,jungle,hyperpop","Angel Matrix",0.443,0.907,4,-6.084,0,0.0464,0.0046,0.888,0.0834,0.558,165.991,4
spotify:track:66lF1QWtLZXJofJ3x388RV,"バイバイ YESTERDAY","バイバイ YESTERDAY","3年E組うた担(渚&茅野&業&磯貝&前原)",2016-05-25,248800,55,false,,1970-01-01T00:00:00Z,"anime","avex pictures",0.591,0.945,0,-2.483,1,0.0675,0.0389,0,0.214,0.96,180.048,4
spotify:track:5ZLwbxq5jydIxksfX6ezAn,"Just Tonight","Futures (Deluxe Edition)","Jimmy Eat World",2004,206373,51,false,,1970-01-01T00:00:00Z,"emo,pop punk","Interscope",0.393,0.939,8,-3.457,0,0.0963,0.000134,0.000114,0.134,0.694,172.977,4
spotify:track:04nWjZOpqFqgVRaPEvtdHD,"Life Less Frightening","Siren Song Of The Counter-Culture","Rise Against",2004-01-01,224013,44,false,,1970-01-01T00:00:00Z,"punk,hardcore punk","Geffen",0.486,0.958,1,-2.632,1,0.0729,0.0084,0.0068,0.151,0.185,180.123,4
spotify:track:5aSBTvZLH61onJ0yChV1Eg,"Receive and Believe You","LIKE A DRAGON 8 ORIGINAL SOUNDTRACK","SEGA SOUND TEAM;福田 遼;庄司 英徳",2024-03-06,194293,31,false,,1970-01-01T00:00:00Z,"japanische videospielmusik,soundtrack","WAVEMASTER ENTERTAINMENT",0.37,0.904,8,-4.435,1,0.0629,0.00408,0.664,0.437,0.211,133.003,4
spotify:track:45muK7tcmKiirVDpY4weHE,"Limerent","Holon: Anamnesis","The Hirsch Effekt",2012-08-31,263974,7,false,,1970-01-01T00:00:00Z,"mathcore,progressive metal,djent","Long Branch Records",0.575,0.918,9,-4.801,1,0.0686,0.000381,0.466,0.323,0.154,105.013,4
spotify:track:0qRR9d89hIS0MHRkQ0ejxX,"Rich Girl","Bigger Than Both Of Us","Daryl Hall & John Oates",1976-08-01,142786,77,false,,1970-01-01T00:00:00Z,"yacht rock,soft rock","RCA Records Label",0.573,0.683,5,-6.644,1,0.176,0.461,0,0.0935,0.817,169.519,4
spotify:track:4dq9dIv4BkJ0FusoQyNTqS,"Fix Me","Siren Song Of The Counter-Culture","Rise Against",2004-01-01,54986,28,false,,1970-01-01T00:00:00Z,"punk,hardcore punk","Geffen",0.287,0.981,4,-2.13,0,0.181,0.0122,0,0.079,0.631,189.211,4
spotify:track:2uUKdWipSN06znZutHlDHo,"One More Soul to the Call","Born from a Memory","Dany Simard",2020-05-29,363448,19,false,,1970-01-01T00:00:00Z,"","Dany Simard",0.413,0.911,7,-4.366,1,0.0558,0.0768,0.00725,0.102,0.163,174.061,4
spotify:track:1Nx7KvCw6D3O0W2HwYg9tq,"C’est Comme Ça","This Is Why","Paramore",2023-02-10,149251,52,false,,1970-01-01T00:00:00Z,"pop punk,emo","Atlantic Records",0.789,0.816,1,-3.901,1,0.0303,0.00206,0.000181,0.0508,0.957,131.949,4
spotify:track:6edsTX2J5A0YzcHgocyXox,"Memories of the City (From ""Persona 3"") - Reimagined","Memories of the City (From ""Persona 3"") [Reimagined]","Rohan Adiyodi",2024-03-27,240199,13,false,,1970-01-01T00:00:00Z,"","Rohan Adiyodi",0.522,0.884,10,-8.707,0,0.0303,0.0379,0.766,0.105,0.555,149.984,4
spotify:track:5FGfnMdgT7QYKORV4VQaTz,"The Violence","Wolves","Rise Against",2017-06-09,228720,26,false,,1970-01-01T00:00:00Z,"punk,hardcore punk","Virgin Records (US1A)",0.294,0.92,10,-2.471,0,0.0635,0.0000411,0.000232,0.0804,0.582,184.007,4
spotify:track:61XspFITuKmAlYdQacNCbF,"Bleed American","Bleed American","Jimmy Eat World",2001-07-17,181493,64,false,,1970-01-01T00:00:00Z,"emo,pop punk","Interscope",0.438,0.938,6,-5.611,0,0.094,0.00842,0.00000108,0.806,0.584,160.212,4
spotify:track:5NeIONQWJ25uPylJBJiO4c,"Through Glass","Come What(ever) May [10th Anniversary Edition]","Stone Sour",2006,282946,73,false,,1970-01-01T00:00:00Z,"post-grunge,alternative metal,nu metal","Roadrunner Records",0.545,0.753,3,-4.618,0,0.036,0.0417,0,0.389,0.434,105.754,4
spotify:track:6bmk3162BQq8ZJKRBpgo2v,"Daymare","LIKE A DRAGON 8 ORIGINAL SOUNDTRACK","SEGA SOUND TEAM;庄司 英徳",2024-03-06,162613,23,false,,1970-01-01T00:00:00Z,"japanische videospielmusik,soundtrack","WAVEMASTER ENTERTAINMENT",0.562,0.903,7,-6.198,1,0.0411,0.00238,0.903,0.286,0.627,109.975,4
spotify:track:78TUjr7fWQMPb0yINnOJSN,"Disparity By Design","Endgame","Rise Against",2011-01-01,228640,41,false,,1970-01-01T00:00:00Z,"punk,hardcore punk","Geffen",0.446,0.98,5,-3.349,0,0.0891,0.000278,0,0.241,0.557,155.979,4
spotify:track:1Sm3U3B5XoidYQEZQZrh3i,"Heaven Is a Halfpipe (If I Die)","Menace To Sobriety","OPM",2000-01-01,257426,56,true,,1970-01-01T00:00:00Z,"","Atlantic Records",0.743,0.894,8,-6.886,1,0.0349,0.0755,0.00283,0.367,0.77,95.9,4
spotify:track:1L3kj3G9Wjn6xFBsyhgY8S,"River","Again","Leoniden",2018-10-26,218880,30,false,,1970-01-01T00:00:00Z,"deutscher indie,deutscher indie pop","IRRSINN Tonträger",0.556,0.61,7,-6.342,1,0.045,0.00572,0.000148,0.115,0.575,159.932,4
spotify:track:3i4xZSH1kTLE22TUvUFMYo,"Emergency","All We Know Is Falling","Paramore",2005,240040,66,false,,1970-01-01T00:00:00Z,"pop punk,emo","Fueled By Ramen/ADA/ATL",0.424,0.94,9,-3.524,1,0.0573,0.00276,0.00000103,0.277,0.559,168.043,4
spotify:track:73ye7OJj7mCvoW5tELwF6b,"Welcome To The Breakdown","Wolves","Rise Against",2017-06-09,183053,22,false,,1970-01-01T00:00:00Z,"punk,hardcore punk","Virgin Records (US1A)",0.334,0.983,1,-1.71,1,0.143,0.000678,0,0.363,0.325,169.972,4
spotify:track:230sFWrsdinWErHKWISjXA,"Runnin' Across the Tracks","Dead Silence","Billy Talent",2012-09-07,259239,44,false,,1970-01-01T00:00:00Z,"punk","WM Canada",0.473,0.943,2,-3.422,1,0.0728,0.000745,0.0000642,0.0968,0.536,199.009,4
spotify:track:1FL1cZxQ4BUHYTylig3vi8,"Forced Battle","Shin Megami Tensei Ⅲ Nocturne Sound Collection","アトラスサウンドチーム;ATLUS GAME MUSIC",2020-12-16,126000,33,false,,1970-01-01T00:00:00Z,"japanische videospielmusik,soundtrack","Mastard Records",0.489,0.816,10,-9.643,1,0.184,0.00125,0.297,0.133,0.592,216.041,4
spotify:track:00Cyifiq6dUBNqltAyi69y,"Kooky","LIKE A DRAGON 8 ORIGINAL SOUNDTRACK","SEGA SOUND TEAM;花田 啓太朗",2024-03-06,294040,28,false,,1970-01-01T00:00:00Z,"japanische videospielmusik,soundtrack","WAVEMASTER ENTERTAINMENT",0.528,0.981,1,-3.972,1,0.0737,0.000566,0.893,0.315,0.701,109.998,4
spotify:track:2YK8XExx6eZvMznZBDunr2,"Politics Of Love","Wolves","Rise Against",2017-06-09,249226,21,false,,1970-01-01T00:00:00Z,"punk,hardcore punk","Virgin Records (US1A)",0.419,0.977,3,-2.215,0,0.083,0.000143,0.0000058,0.0651,0.388,153.032,4
spotify:track:3jUTjCISntIUFL8jnAjzgc,"Fallen Leaves","Billy Talent II","Billy Talent",2006-06-23,199200,67,false,,1970-01-01T00:00:00Z,"punk","Atlantic Records",0.71,0.811,3,-4.079,1,0.0431,0.00105,0.00000208,0.0677,0.914,123.048,4
spotify:track:3BMzXtJnwWKKxew9ghHSxJ,"Hudsonville MI 1956","Rooms of the House","La Dispute",2014-03-17,239026,26,false,,1970-01-01T00:00:00Z,"post-hardcore,midwest emo,gesprochenes wort,melodic hardcore,screamo,emo","Big Scary Monsters",0.47,0.896,5,-6.825,1,0.0664,0.163,0.00136,0.39,0.554,147.062,4
spotify:track:7tCHpjktA50ihtkLz6bAnn,"Ain't No Rest For The Wicked - Original Version","Cage The Elephant","Cage The Elephant",2008-01-01,175493,66,false,,1970-01-01T00:00:00Z,"","Relentless/Virgin",0.635,0.914,0,-5.631,1,0.111,0.0597,0,0.601,0.922,156.014,4
spotify:track:4bmZ5k9wDiFhuv4wrgJOQD,"Anywhere But Here","Siren Song Of The Counter-Culture","Rise Against",2004-01-01,218120,36,false,,1970-01-01T00:00:00Z,"punk,hardcore punk","Geffen",0.569,0.973,3,-3.621,1,0.0621,0.000466,0.103,0.0947,0.362,114.089,4
spotify:track:43Tzmi4Lw0GcZRAE4xqwOg,"Citizen/Soldier","3 Doors Down","3 Doors Down",2008-01-01,232933,48,false,,1970-01-01T00:00:00Z,"post-grunge","Universal (MT)",0.638,0.818,8,-5.524,1,0.0334,0.0136,0.0103,0.191,0.47,97.021,4
spotify:track:1OgLQdSMi9a7fZOqV96veS,"Пластинки","Пластинки","Дурной Вкус",2018-10-05,184508,58,false,,1970-01-01T00:00:00Z,"post-punk,cold wave,darkwave","Свет и Тени",0.496,0.914,2,-6.368,0,0.0351,0.0963,0.765,0.085,0.723,172.965,4
spotify:track:0OWLVHtnTKK1q1XCYQnZNg,"I Will","I Will","Sowelu",2004,255533,33,false,,1970-01-01T00:00:00Z,"j-r&b,anime,j-pop","Sony Music Labels Inc.",0.719,0.743,7,-2.752,1,0.04,0.303,0,0.322,0.485,128.029,4
spotify:track:0hpo6LuKFOGzXYald8qr9m,"Blind","Long Forgotten Songs: B-Sides & Covers 2000-2013","Rise Against",2013-01-01,154200,41,false,,1970-01-01T00:00:00Z,"punk,hardcore punk","Geffen",0.338,0.948,0,-2.794,1,0.139,0.000344,0,0.267,0.411,100.998,4
spotify:track:3dCCF4hL3wFvYEkRrpJPXb,"Battle -seraph-","Shin Megami Tensei V Original Soundtrack","アトラスサウンドチーム;ATLUS GAME MUSIC",2022-03-30,291026,23,false,,1970-01-01T00:00:00Z,"japanische videospielmusik,soundtrack","ATLUS GAME MUSIC",0.531,0.908,9,-6.728,1,0.0428,0.000226,0.788,0.163,0.54,150.011,4
spotify:track:2Vm9PdvlNkCDqInLdOVkAN,"Let It Happen","Chase This Light","Jimmy Eat World",2007-01-01,205506,54,false,,1970-01-01T00:00:00Z,"emo,pop punk","Interscope",0.458,0.933,7,-4.643,0,0.0518,0.000964,0.0000606,0.0976,0.436,156.002,4
spotify:track:1AslaQYl1cMb1ItQKmtJer,"Never Fade Away","Never Fade Away","SAMURAI;Refused",2019-08-23,190160,64,false,,1970-01-01T00:00:00Z,"hardcore punk,post-hardcore,punk,hardcore","CD PROJEKT RED",0.6,0.963,0,-4.366,1,0.0782,0.000813,0.000192,0.348,0.691,144.038,4
spotify:track:5O6SumCYk8Ug81UbfXAPJC,"Give It All","Siren Song Of The Counter-Culture","Rise Against",2004-01-01,170893,63,false,,1970-01-01T00:00:00Z,"punk,hardcore punk","Geffen",0.587,0.942,2,-3.167,1,0.0727,0.000354,0.00172,0.0762,0.389,103.061,4
spotify:track:7bm0GdvmhGYeabkuHECXGf,"Not Another World","Megaplex: Rise of the Lycans (Deluxe Edition)","We Are Scientists",2019-04-19,187693,5,false,,1970-01-01T00:00:00Z,"","Grönland",0.363,0.835,11,-4.173,1,0.0567,0.0049,0.0000374,0.0861,0.782,110.023,4
spotify:track:1RXoCep9hxApPfx8UFsGZk,"Take It Out On Me","Welcome To The Masquerade (Fan Edition)","Thousand Foot Krutch",2009,197373,66,false,,1970-01-01T00:00:00Z,"christlicher rock,christlicher alternative rock,rap metal","Tooth & Nail (TNN)",0.465,0.813,7,-4.321,1,0.0841,0.00281,0,0.0464,0.614,148.029,4
spotify:track:5rzwaJ4x3067nM3YmG99V0,"Afraid of Heights","Afraid of Heights (Deluxe Version)","Billy Talent",2016-07-29,225680,51,false,,1970-01-01T00:00:00Z,"punk","Warner Music Canada",0.543,0.991,9,-2.78,0,0.0668,0.000168,0.0000131,0.374,0.766,150.031,4
spotify:track:4OYiiHSNySjNcIa77qtYke,"Far From Perfect","Wolves","Rise Against",2017-06-09,212866,23,false,,1970-01-01T00:00:00Z,"punk,hardcore punk","Virgin Records (US1A)",0.489,0.951,8,-3.153,1,0.0575,0.0000893,0.000482,0.306,0.509,101.471,4
spotify:track:3LCg8rocgKU4yh4HHDFkB1,"One In One Out","Megaplex: Rise of the Lycans (Deluxe Edition)","We Are Scientists",2019-04-19,184213,8,false,,1970-01-01T00:00:00Z,"","Grönland",0.595,0.815,4,-4.096,1,0.036,0.000844,0.000356,0.0587,0.522,117.007,4
spotify:track:4aVuWgvD0X63hcOCnZtNFA,"Hold the Line","Toto","TOTO",1978-10-10,235552,82,false,,1970-01-01T00:00:00Z,"yacht rock,soft rock","Columbia",0.473,0.898,6,-4.797,0,0.0561,0.00783,0.0618,0.173,0.808,96.556,4
spotify:track:1iT25vbTtfYuC6KrK4vSEx,"The Ex","Billy Talent","Billy Talent",2003-08-26,160400,46,false,,1970-01-01T00:00:00Z,"punk","Atlantic Records",0.447,0.99,6,-2.39,0,0.174,0.00614,0,0.317,0.46,161.844,4
spotify:track:7CI6lvS7N7MTuKCCFGnnSV,"Last Chance Blueprint","Rpm10","Rise Against",2003,134373,2,false,,1970-01-01T00:00:00Z,"punk,hardcore punk","Fat Wreck Chords",0.51,0.994,1,-2.971,0,0.138,0.00111,0.00000685,0.164,0.601,134.349,4
spotify:track:3BanxwXgKI8ICQIf1wFeev,"Battle -deadlock","Shin Megami Tensei V: Vengeance Original Soundtrack","アトラスサウンドチーム;ATLUS GAME MUSIC",2024-06-14,213453,24,false,,1970-01-01T00:00:00Z,"japanische videospielmusik,soundtrack","ATLUS GAME MUSIC",0.545,0.778,0,-7.462,0,0.0271,0.00000846,0.743,0.0745,0.458,114.009,4
spotify:track:6JDMChLzb326JIKoakDFyw,"Letter in a Suitcase","Love & Drugs","Anarbor",2022-09-02,150532,47,false,,1970-01-01T00:00:00Z,"pop punk","Anarbor",0.451,0.735,4,-6.16,0,0.0506,0.324,0.00000772,0.473,0.35,84.48,4
spotify:track:5smzBFu7IUE7yUsQAC3Ui5,"Impersonation","LIKE A DRAGON 8 ORIGINAL SOUNDTRACK","SEGA SOUND TEAM;福田 有理",2024-03-06,273306,18,false,,1970-01-01T00:00:00Z,"japanische videospielmusik,soundtrack","WAVEMASTER ENTERTAINMENT",0.347,0.714,7,-6.769,0,0.0408,0.000147,0.753,0.344,0.0353,111.949,3
spotify:track:0EhPZsTp9WiXxgW2kpBZuJ,"Dance With Night Wind","SILENT HILL3 （Original Soundtrack）","Akira Yamaoka",2003-07-16,321760,41,false,,1970-01-01T00:00:00Z,"japanische videospielmusik","Konami Digital Entertainment Co.,Ltd.",0.521,0.392,10,-11.149,0,0.03,0.00503,0.678,0.0737,0.474,83.469,4
spotify:track:3ifkzmUX0wxaAr8cVYy6rD,"Battle -”Vengeance” for reclamation-","Shin Megami Tensei V: Vengeance Original Soundtrack","アトラスサウンドチーム;ATLUS GAME MUSIC",2024-06-14,196240,27,false,,1970-01-01T00:00:00Z,"japanische videospielmusik,soundtrack","ATLUS GAME MUSIC",0.432,0.962,7,-7.066,1,0.0526,0.00000324,0.847,0.304,0.7,132.931,4
spotify:track:2c8j5eX9FUAQo2hrFg9hzV,"The Seafarer's Skills Tame the Storm","BRAVELY DEFAULT II Original Soundtrack","Revo",2021-03-31,97053,30,false,,1970-01-01T00:00:00Z,"","PONY CANYON INC.",0.345,0.982,7,-4.301,1,0.048,0.523,0.93,0.364,0.962,164.079,3
spotify:track:43oL3xToiRxHeaatOHD2im,"BARRACUDA","LIKE A DRAGON 8 ORIGINAL SOUNDTRACK","SEGA SOUND TEAM;83key",2024-03-06,163586,30,false,,1970-01-01T00:00:00Z,"japanische videospielmusik,soundtrack","WAVEMASTER ENTERTAINMENT",0.535,0.973,6,-3.677,1,0.0458,0.0016,0.849,0.122,0.685,159.998,4
spotify:track:3IlY76VbP31zwPY0S2EMjh,"The Quiet Things That No One Ever Knows","Deja Entendu","Brand New",2003-06-17,241640,62,false,,1970-01-01T00:00:00Z,"emo,pop punk,post-hardcore","Razor & Tie",0.202,0.797,6,-5.809,1,0.0729,0.0163,0.00000383,0.0986,0.246,80.284,4
spotify:track:50LmpNbi13PKVKIGHBOLNV,"Under Control","No Hope, No Future (Bonus Tracks Version)","Good Shoes",2010,148773,39,false,,1970-01-01T00:00:00Z,"new rave","Brille Records",0.665,0.842,9,-5.585,0,0.0723,0.00669,0,0.0899,0.854,144.982,4
spotify:track:04kOUITUlhSv65fjRbWlCq,"Dancing For Rain","Siren Song Of The Counter-Culture","Rise Against",2004-01-01,241440,42,false,,1970-01-01T00:00:00Z,"punk,hardcore punk","Geffen",0.37,0.941,3,-3.93,0,0.0539,0.000942,0.0834,0.111,0.207,156.312,4
